,lang,file,author,work,part,word count
628,latin,texts/silius_italicus.punica.part.1.tess,silius_italicus,punica,1,4973
629,latin,texts/silius_italicus.punica.part.10.tess,silius_italicus,punica,10,4875
630,latin,texts/silius_italicus.punica.part.11.tess,silius_italicus,punica,11,4480
631,latin,texts/silius_italicus.punica.part.12.tess,silius_italicus,punica,12,5453
632,latin,texts/silius_italicus.punica.part.13.tess,silius_italicus,punica,13,6582
633,latin,texts/silius_italicus.punica.part.14.tess,silius_italicus,punica,14,4902
634,latin,texts/silius_italicus.punica.part.15.tess,silius_italicus,punica,15,5930
635,latin,texts/silius_italicus.punica.part.16.tess,silius_italicus,punica,16,5124
636,latin,texts/silius_italicus.punica.part.17.tess,silius_italicus,punica,17,4763
637,latin,texts/silius_italicus.punica.part.2.tess,silius_italicus,punica,2,5055
638,latin,texts/silius_italicus.punica.part.3.tess,silius_italicus,punica,3,5087
639,latin,texts/silius_italicus.punica.part.4.tess,silius_italicus,punica,4,5994
640,latin,texts/silius_italicus.punica.part.5.tess,silius_italicus,punica,5,4844
641,latin,texts/silius_italicus.punica.part.6.tess,silius_italicus,punica,6,5212
642,latin,texts/silius_italicus.punica.part.7.tess,silius_italicus,punica,7,5482
643,latin,texts/silius_italicus.punica.part.8.tess,silius_italicus,punica,8,4951
644,latin,texts/silius_italicus.punica.part.9.tess,silius_italicus,punica,9,4788
645,latin,texts/statius.achilleid.tess,statius,achilleid,,9458
646,latin,texts/statius.silvae.part.1.tess,statius,silvae,1,6513
647,latin,texts/statius.silvae.part.2.tess,statius,silvae,2,6261
648,latin,texts/statius.silvae.part.3.tess,statius,silvae,3,6402
649,latin,texts/statius.silvae.part.4.tess,statius,silvae,4,5467
650,latin,texts/statius.silvae.part.5.tess,statius,silvae,5,7041
651,latin,texts/statius.thebaid.part.1.tess,statius,thebaid,1,5967
652,latin,texts/statius.thebaid.part.10.tess,statius,thebaid,10,7904
653,latin,texts/statius.thebaid.part.11.tess,statius,thebaid,11,6492
654,latin,texts/statius.thebaid.part.12.tess,statius,thebaid,12,6875
655,latin,texts/statius.thebaid.part.2.tess,statius,thebaid,2,6242
656,latin,texts/statius.thebaid.part.3.tess,statius,thebaid,3,6123
657,latin,texts/statius.thebaid.part.4.tess,statius,thebaid,4,7076
658,latin,texts/statius.thebaid.part.5.tess,statius,thebaid,5,6421
659,latin,texts/statius.thebaid.part.6.tess,statius,thebaid,6,7833
660,latin,texts/statius.thebaid.part.7.tess,statius,thebaid,7,6919
661,latin,texts/statius.thebaid.part.8.tess,statius,thebaid,8,6477
662,latin,texts/statius.thebaid.part.9.tess,statius,thebaid,9,7637
663,latin,texts/suetonius.de_vita_caesarum.part.1.julius.tess,suetonius,de_vita_caesarum,,10315
664,latin,texts/suetonius.de_vita_caesarum.part.10.vespasian.tess,suetonius,de_vita_caesarum,,3389
665,latin,texts/suetonius.de_vita_caesarum.part.11.titus.tess,suetonius,de_vita_caesarum,,1566
666,latin,texts/suetonius.de_vita_caesarum.part.12.domitian.tess,suetonius,de_vita_caesarum,,3769
667,latin,texts/suetonius.de_vita_caesarum.part.2.augustus.tess,suetonius,de_vita_caesarum,,14603
668,latin,texts/suetonius.de_vita_caesarum.part.3.tiberius.tess,suetonius,de_vita_caesarum,,9790
669,latin,texts/suetonius.de_vita_caesarum.part.4.caligula.tess,suetonius,de_vita_caesarum,,8178
670,latin,texts/suetonius.de_vita_caesarum.part.5.claudius.tess,suetonius,de_vita_caesarum,,6898
671,latin,texts/suetonius.de_vita_caesarum.part.6.nero.tess,suetonius,de_vita_caesarum,,8349
672,latin,texts/suetonius.de_vita_caesarum.part.7.galba.tess,suetonius,de_vita_caesarum,,3015
673,latin,texts/suetonius.de_vita_caesarum.part.8.otho.tess,suetonius,de_vita_caesarum,,1755
674,latin,texts/suetonius.de_vita_caesarum.part.9.vitellius.tess,suetonius,de_vita_caesarum,,2531
675,latin,texts/tacitus.agricola.tess,tacitus,agricola,,7164
676,latin,texts/tacitus.annales.part.1.tess,tacitus,annales,1,10913
677,latin,texts/tacitus.annales.part.11.tess,tacitus,annales,11,4762
678,latin,texts/tacitus.annales.part.12.tess,tacitus,annales,12,7538
679,latin,texts/tacitus.annales.part.13.tess,tacitus,annales,13,7701
680,latin,texts/tacitus.annales.part.14.tess,tacitus,annales,14,8154
681,latin,texts/tacitus.annales.part.15.tess,tacitus,annales,15,9271
682,latin,texts/tacitus.annales.part.16.tess,tacitus,annales,16,3907
683,latin,texts/tacitus.annales.part.2.tess,tacitus,annales,2,10466
684,latin,texts/tacitus.annales.part.3.tess,tacitus,annales,3,9437
685,latin,texts/tacitus.annales.part.4.tess,tacitus,annales,4,10153
686,latin,texts/tacitus.annales.part.5.tess,tacitus,annales,5,1047
687,latin,texts/tacitus.annales.part.6.tess,tacitus,annales,6,6993
688,latin,texts/tacitus.de_origine_et_situ_germanorum_liber.tess,tacitus,de_origine_et_situ_germanorum_liber,,5883
689,latin,texts/tacitus.dialogus_de_oratoribus.tess,tacitus,dialogus_de_oratoribus,,9760
690,latin,texts/tacitus.historiae.part.1.tess,tacitus,historiae,1,12030
691,latin,texts/tacitus.historiae.part.2.tess,tacitus,historiae,2,12456
692,latin,texts/tacitus.historiae.part.3.tess,tacitus,historiae,3,11393
693,latin,texts/tacitus.historiae.part.4.tess,tacitus,historiae,4,12923
694,latin,texts/tacitus.historiae.part.5.tess,tacitus,historiae,5,3468
695,latin,texts/terence.adelphi.tess,terence,adelphi,,10222
696,latin,texts/terence.andria.tess,terence,andria,,10164
697,latin,texts/terence.eunuchus.tess,terence,eunuchus,,11260
698,latin,texts/terence.heautontimorumenos.tess,terence,heautontimorumenos,,11092
699,latin,texts/terence.hecyra.tess,terence,hecyra,,9202
700,latin,texts/terence.phormio.tess,terence,phormio,,10720
701,latin,texts/tertullian.apologeticum.tess,tertullian,apologeticum,,20784
702,latin,texts/tertullian.de_spectaculis.tess,tertullian,de_spectaculis,,6419
703,latin,texts/tibullus.elegies.tess,tibullus,elegies,,14294
704,latin,texts/valerius_flaccus.argonautica.part.1.tess,valerius_flaccus,argonautica,1,7307
705,latin,texts/valerius_flaccus.argonautica.part.2.tess,valerius_flaccus,argonautica,2,5721
706,latin,texts/valerius_flaccus.argonautica.part.3.tess,valerius_flaccus,argonautica,3,6350
707,latin,texts/valerius_flaccus.argonautica.part.4.tess,valerius_flaccus,argonautica,4,6632
708,latin,texts/valerius_flaccus.argonautica.part.5.tess,valerius_flaccus,argonautica,5,6063
709,latin,texts/valerius_flaccus.argonautica.part.6.tess,valerius_flaccus,argonautica,6,6478
710,latin,texts/valerius_flaccus.argonautica.part.7.tess,valerius_flaccus,argonautica,7,5782
711,latin,texts/valerius_flaccus.argonautica.part.8.tess,valerius_flaccus,argonautica,8,4109
712,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.1.tess,valerius_maximus,facta_et_dicta_memorabilia,1,8543
713,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.2.tess,valerius_maximus,facta_et_dicta_memorabilia,2,9062
714,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.3.tess,valerius_maximus,facta_et_dicta_memorabilia,3,9480
715,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.4.tess,valerius_maximus,facta_et_dicta_memorabilia,4,9477
716,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.5.tess,valerius_maximus,facta_et_dicta_memorabilia,5,10249
717,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.6.tess,valerius_maximus,facta_et_dicta_memorabilia,6,9027
718,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.7.tess,valerius_maximus,facta_et_dicta_memorabilia,7,7860
719,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.8.tess,valerius_maximus,facta_et_dicta_memorabilia,8,9088
720,latin,texts/valerius_maximus.facta_et_dicta_memorabilia.part.9.tess,valerius_maximus,facta_et_dicta_memorabilia,9,9326
721,latin,texts/vergil.aeneid.part.1.tess,vergil,aeneid,1,6392
722,latin,texts/vergil.aeneid.part.10.tess,vergil,aeneid,10,7713
723,latin,texts/vergil.aeneid.part.11.tess,vergil,aeneid,11,7739
724,latin,texts/vergil.aeneid.part.12.tess,vergil,aeneid,12,8102
725,latin,texts/vergil.aeneid.part.2.tess,vergil,aeneid,2,6787
726,latin,texts/vergil.aeneid.part.3.tess,vergil,aeneid,3,5968
727,latin,texts/vergil.aeneid.part.4.tess,vergil,aeneid,4,5983
728,latin,texts/vergil.aeneid.part.5.tess,vergil,aeneid,5,7301
729,latin,texts/vergil.aeneid.part.6.tess,vergil,aeneid,6,7651
730,latin,texts/vergil.aeneid.part.7.tess,vergil,aeneid,7,6846
731,latin,texts/vergil.aeneid.part.8.tess,vergil,aeneid,8,6090
732,latin,texts/vergil.aeneid.part.9.tess,vergil,aeneid,9,6939
733,latin,texts/vergil.eclogues.tess,vergil,eclogues,,7271
734,latin,texts/vergil.georgics.part.1.tess,vergil,georgics,1,4329
735,latin,texts/vergil.georgics.part.2.tess,vergil,georgics,2,4604
736,latin,texts/vergil.georgics.part.3.tess,vergil,georgics,3,4832
737,latin,texts/vergil.georgics.part.4.tess,vergil,georgics,4,4755
738,latin,texts/vitruvius.de_architectura.part.1.tess,vitruvius,de_architectura,1,6094
739,latin,texts/vitruvius.de_architectura.part.10.tess,vitruvius,de_architectura,10,8468
740,latin,texts/vitruvius.de_architectura.part.2.tess,vitruvius,de_architectura,2,7007
741,latin,texts/vitruvius.de_architectura.part.3.tess,vitruvius,de_architectura,3,4102
742,latin,texts/vitruvius.de_architectura.part.4.tess,vitruvius,de_architectura,4,4099
743,latin,texts/vitruvius.de_architectura.part.5.tess,vitruvius,de_architectura,5,5997
744,latin,texts/vitruvius.de_architectura.part.6.tess,vitruvius,de_architectura,6,5109
745,latin,texts/vitruvius.de_architectura.part.7.tess,vitruvius,de_architectura,7,5757
746,latin,texts/vitruvius.de_architectura.part.8.tess,vitruvius,de_architectura,8,5855
747,latin,texts/vitruvius.de_architectura.part.9.tess,vitruvius,de_architectura,9,6171
748,greek,texts/achilles_tatius.leucippe_et_clitophon.tess,achilles_tatius,leucippe_et_clitophon,,43748
749,greek,texts/aelian.de_natura_animalium.tess,aelian,de_natura_animalium,,104930
750,greek,texts/aelian.epistulae_rusticae.tess,aelian,epistulae_rusticae,,2221
751,greek,texts/aelian.varia_historia.tess,aelian,varia_historia,,39657
752,greek,texts/aelius_aristides.ars_rhetorica.tess,aelius_aristides,ars_rhetorica,,17844
753,greek,texts/aelius_aristides.orationes.tess,aelius_aristides,orationes,,301919
754,greek,texts/aeschines.against_ctesiphon.tess,aeschines,against_ctesiphon,,44997
755,greek,texts/aeschines.against_timarchus.tess,aeschines,against_timarchus,,13759
756,greek,texts/aeschines.on_the_embassy.tess,aeschines,on_the_embassy,,12505
757,greek,texts/aeschylus.agamemnon.tess,aeschylus,agamemnon,,11552
758,greek,texts/aeschylus.eumenides.tess,aeschylus,eumenides,,7421
759,greek,texts/aeschylus.libation_bearers.tess,aeschylus,libation_bearers,,7625
760,greek,texts/aeschylus.persians.tess,aeschylus,persians,,7351
761,greek,texts/aeschylus.prometheus_bound.tess,aeschylus,prometheus_bound,,8132
762,greek,texts/aeschylus.seven_against_thebes.tess,aeschylus,seven_against_thebes,,7287
763,greek,texts/aeschylus.suppliant_women.tess,aeschylus,suppliant_women,,7130
764,greek,texts/andocides.against_alcibiades.tess,andocides,against_alcibiades,,2793
765,greek,texts/andocides.on_his_return.tess,andocides,on_his_return,,1977
766,greek,texts/andocides.on_the_mysteries.tess,andocides,on_the_mysteries,,17671
767,greek,texts/andocides.on_the_peace.tess,andocides,on_the_peace,,2715
768,greek,texts/antiphon.speeches.part.1.against_the_stepmother_for_poisoning.tess,antiphon,speeches,,1790
769,greek,texts/antiphon.speeches.part.2.first_tetralogy.tess,antiphon,speeches,,2551
770,greek,texts/antiphon.speeches.part.3.second_tetralogy.tess,antiphon,speeches,,2184
771,greek,texts/antiphon.speeches.part.4.third_tetralogy.tess,antiphon,speeches,,1958
772,greek,texts/antiphon.speeches.part.5.on_the_murder_of_herodes.tess,antiphon,speeches,,6453
773,greek,texts/antiphon.speeches.part.6.on_the_choreutes.tess,antiphon,speeches,,3452
774,greek,texts/apollodorus.epitome.tess,apollodorus,epitome,,8622
775,greek,texts/apollodorus.library.tess,apollodorus,library,,27680
776,greek,texts/apollonius.argonautica.part.1.tess,apollonius,argonautica,1,11692
777,greek,texts/apollonius.argonautica.part.2.tess,apollonius,argonautica,2,11086
778,greek,texts/apollonius.argonautica.part.3.tess,apollonius,argonautica,3,12401
779,greek,texts/apollonius.argonautica.part.4.tess,apollonius,argonautica,4,15333
780,greek,texts/appian.civil_wars.part.1.tess,appian,civil_wars,1,22918
781,greek,texts/appian.civil_wars.part.2.tess,appian,civil_wars,2,28930
782,greek,texts/appian.civil_wars.part.3.tess,appian,civil_wars,3,18228
783,greek,texts/appian.civil_wars.part.4.tess,appian,civil_wars,4,23788
784,greek,texts/appian.civil_wars.part.5.tess,appian,civil_wars,5,24391
785,greek,texts/aretaeus.curatione_acutorum_morbum.tess,aretaeus,curatione_acutorum_morbum,,50898
786,greek,texts/aretaeus.signorum_acutorum_morbum.tess,aretaeus,signorum_acutorum_morbum,,9474
787,greek,texts/aristophanes.acharnians.tess,aristophanes,acharnians,,9588
788,greek,texts/aristophanes.birds.tess,aristophanes,birds,,14209
789,greek,texts/aristophanes.clouds.tess,aristophanes,clouds,,12628
790,greek,texts/aristophanes.ecclesiazusae.tess,aristophanes,ecclesiazusae,,10141
791,greek,texts/aristophanes.frogs.tess,aristophanes,frogs,,12301
792,greek,texts/aristophanes.knights.tess,aristophanes,knights,,11724
793,greek,texts/aristophanes.lysistrata.tess,aristophanes,lysistrata,,10693
794,greek,texts/aristophanes.peace.tess,aristophanes,peace,,10719
795,greek,texts/aristophanes.plutus.tess,aristophanes,plutus,,10573
796,greek,texts/aristophanes.thesmophoriazusae.tess,aristophanes,thesmophoriazusae,,9744
797,greek,texts/aristophanes.wasps.tess,aristophanes,wasps,,12899
798,greek,texts/aristotle.constitution.tess,aristotle,constitution,,17080
799,greek,texts/aristotle.economics.tess,aristotle,economics,,6311
800,greek,texts/aristotle.eudemian_ethics.tess,aristotle,eudemian_ethics,,26538
801,greek,texts/aristotle.metaphysics.tess,aristotle,metaphysics,,78639
802,greek,texts/aristotle.nicomachean_ethics.tess,aristotle,nicomachean_ethics,,60580
803,greek,texts/aristotle.poetics.tess,aristotle,poetics,,10165
804,greek,texts/aristotle.politics.tess,aristotle,politics,,66128
805,greek,texts/aristotle.rhetoric.tess,aristotle,rhetoric,,45092
806,greek,texts/aristotle.virtues_and_vices.tess,aristotle,virtues_and_vices,,1618
807,greek,texts/athenaeus.deipnosophists.tess,athenaeus,deipnosophists,,273888
808,greek,texts/bacchylides.dithyrambs.tess,bacchylides,dithyrambs,,2046
809,greek,texts/bacchylides.epinicians.tess,bacchylides,epinicians,,6210
810,greek,texts/barnabas.barnabae_epistulae.tess,barnabas,barnabae_epistulae,,7103
811,greek,texts/basil_of_caesarea.de_legendis.tess,basil_of_caesarea,de_legendis,,4889
812,greek,texts/basil_of_caesarea.epistulae.tess,basil_of_caesarea,epistulae,,134799
813,greek,texts/bion_of_phlossa.epitaphius.tess,bion_of_phlossa,epitaphius,,913
814,greek,texts/bion_of_phlossa.epithalamium.tess,bion_of_phlossa,epithalamium,,289
815,greek,texts/bion_of_phlossa.fragmenta.tess,bion_of_phlossa,fragmenta,,1087
816,greek,texts/callimachus.epigrams.tess,callimachus,epigrams,,2536
817,greek,texts/callimachus.hymns.tess,callimachus,hymns,,9557
818,greek,texts/callistratus.statuarum_descriptiones.tess,callistratus,statuarum_descriptiones,,3945
819,greek,texts/chariton.de_chaerea.tess,chariton,de_chaerea,,36395
820,greek,texts/clement.exhortation.tess,clement,exhortation,,681
821,greek,texts/clement.protrepticus.tess,clement,protrepticus,,23368
822,greek,texts/clement.quis_dis_salvetur.tess,clement,quis_dis_salvetur,,9276
823,greek,texts/colluthus.rape_of_helen.tess,colluthus,rape_of_helen,,3118
824,greek,texts/demades.on_the_twelve_years.tess,demades,on_the_twelve_years,,2068
825,greek,texts/demetrius.elocutione.tess,demetrius,elocutione,,16329
826,greek,texts/demosthenes.against_androtion.tess,demosthenes,against_androtion,,5716
827,greek,texts/demosthenes.against_apatourius.tess,demosthenes,against_apatourius,,2591
828,greek,texts/demosthenes.against_aphobus_1.tess,demosthenes,against_aphobus_1,,4641
829,greek,texts/demosthenes.against_aphobus_2.tess,demosthenes,against_aphobus_2,,1537
830,greek,texts/demosthenes.against_aphobus_3.tess,demosthenes,against_aphobus_3,,3966
831,greek,texts/demosthenes.against_aristocrates.tess,demosthenes,against_aristocrates,,15623
832,greek,texts/demosthenes.against_aristogiton_1.tess,demosthenes,against_aristogiton_1,,6824
833,greek,texts/demosthenes.against_aristogiton_2.tess,demosthenes,against_aristogiton_2,,1713
834,greek,texts/demosthenes.against_boeotus_1.tess,demosthenes,against_boeotus_1,,2787
835,greek,texts/demosthenes.against_boeotus_2.tess,demosthenes,against_boeotus_2,,3976
836,greek,texts/demosthenes.against_callicles.tess,demosthenes,against_callicles,,2152
837,greek,texts/demosthenes.against_callippus.tess,demosthenes,against_callippus,,2155
838,greek,texts/demosthenes.against_conon.tess,demosthenes,against_conon,,3232
839,greek,texts/demosthenes.against_dionysodorus.tess,demosthenes,against_dionysodorus,,3357
840,greek,texts/demosthenes.against_eubulides.tess,demosthenes,against_eubulides,,4697
841,greek,texts/demosthenes.against_evergus_and_mnesibulus.tess,demosthenes,against_evergus_and_mnesibulus,,5474
842,greek,texts/demosthenes.against_lacritus.tess,demosthenes,against_lacritus,,3702
843,greek,texts/demosthenes.against_leochares.tess,demosthenes,against_leochares,,4285
844,greek,texts/demosthenes.against_leptines.tess,demosthenes,against_leptines,,11533
845,greek,texts/demosthenes.against_macartatus.tess,demosthenes,against_macartatus,,6367
846,greek,texts/demosthenes.against_midias.tess,demosthenes,against_midias,,15968
847,greek,texts/demosthenes.against_nausimachus_and_xenopeithes.tess,demosthenes,against_nausimachus_and_xenopeithes,,1881
848,greek,texts/demosthenes.against_neaera.tess,demosthenes,against_neaera,,9338
849,greek,texts/demosthenes.against_nicostratus.tess,demosthenes,against_nicostratus,,2043
850,greek,texts/demosthenes.against_olympiodorus.tess,demosthenes,against_olympiodorus,,3580
851,greek,texts/demosthenes.against_onetor_30.tess,demosthenes,against_onetor_30,,2397
852,greek,texts/demosthenes.against_onetor_31.tess,demosthenes,against_onetor_31,,965
853,greek,texts/demosthenes.against_pantaenetus.tess,demosthenes,against_pantaenetus,,3842
854,greek,texts/demosthenes.against_phaenippus.tess,demosthenes,against_phaenippus,,2270
855,greek,texts/demosthenes.against_phormio.tess,demosthenes,against_phormio,,3316
856,greek,texts/demosthenes.against_polycles.tess,demosthenes,against_polycles,,4685
857,greek,texts/demosthenes.against_spudias.tess,demosthenes,against_spudias,,1994
858,greek,texts/demosthenes.against_stephanus_1.tess,demosthenes,against_stephanus_1,,5789
859,greek,texts/demosthenes.against_stephanus_2.tess,demosthenes,against_stephanus_2,,1875
860,greek,texts/demosthenes.against_theocrines.tess,demosthenes,against_theocrines,,4761
861,greek,texts/demosthenes.against_timocrates.tess,demosthenes,against_timocrates,,14872
862,greek,texts/demosthenes.against_timotheus.tess,demosthenes,against_timotheus,,4432
863,greek,texts/demosthenes.against_zenothemis.tess,demosthenes,against_zenothemis,,1944
864,greek,texts/demosthenes.erotic_essay.tess,demosthenes,erotic_essay,,3718
865,greek,texts/demosthenes.exordia.tess,demosthenes,exordia,,9798
866,greek,texts/demosthenes.for_phormio.tess,demosthenes,for_phormio,,4021
867,greek,texts/demosthenes.for_the_megalopitans.tess,demosthenes,for_the_megalopitans,,1889
868,greek,texts/demosthenes.funeral_speech.tess,demosthenes,funeral_speech,,2583
869,greek,texts/demosthenes.letters.tess,demosthenes,letters,,6287
870,greek,texts/demosthenes.olynthiac_1.tess,demosthenes,olynthiac_1,,1863
871,greek,texts/demosthenes.olynthiac_2.tess,demosthenes,olynthiac_2,,2076
872,greek,texts/demosthenes.olynthiac_3.tess,demosthenes,olynthiac_3,,2394
873,greek,texts/demosthenes.on_organization.tess,demosthenes,on_organization,,2356
874,greek,texts/demosthenes.on_the_accession_of_alexander.tess,demosthenes,on_the_accession_of_alexander,,1820
875,greek,texts/demosthenes.on_the_chersonese.tess,demosthenes,on_the_chersonese,,4313
876,greek,texts/demosthenes.on_the_crown.tess,demosthenes,on_the_crown,,22737
877,greek,texts/demosthenes.on_the_false_embassy.tess,demosthenes,on_the_false_embassy,,23432
878,greek,texts/demosthenes.on_the_halonnesus.tess,demosthenes,on_the_halonnesus,,2488
879,greek,texts/demosthenes.on_the_liberty_of_the_rhodians.tess,demosthenes,on_the_liberty_of_the_rhodians,,2245
880,greek,texts/demosthenes.on_the_navy.tess,demosthenes,on_the_navy,,2633
881,greek,texts/demosthenes.on_the_peace.tess,demosthenes,on_the_peace,,1483
882,greek,texts/demosthenes.on_the_trierarchic_crown.tess,demosthenes,on_the_trierarchic_crown,,1367
883,greek,texts/demosthenes.philip.tess,demosthenes,philip,,1437
884,greek,texts/demosthenes.philippic_1.tess,demosthenes,philippic_1,,3339
885,greek,texts/demosthenes.philippic_2.tess,demosthenes,philippic_2,,2032
886,greek,texts/demosthenes.philippic_3.tess,demosthenes,philippic_3,,4383
887,greek,texts/demosthenes.philippic_4.tess,demosthenes,philippic_4,,4525
888,greek,texts/demosthenes.reply_to_philip.tess,demosthenes,reply_to_philip,,1313
889,greek,texts/dinarchus.against_aristogiton.tess,dinarchus,against_aristogiton,,1814
890,greek,texts/dinarchus.against_demosthenes.tess,dinarchus,against_demosthenes,,7604
891,greek,texts/dinarchus.against_philocles.tess,dinarchus,against_philocles,,1394
892,greek,texts/dionysius_halicarnassensis.ad_ammaeum.tess,dionysius_halicarnassensis,ad_ammaeum,,3464
893,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.1.tess,dionysius_halicarnassensis,antiquitates_romanae,1,28594
894,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.10.tess,dionysius_halicarnassensis,antiquitates_romanae,10,22145
895,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.11.tess,dionysius_halicarnassensis,antiquitates_romanae,11,19436
896,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.12.books_12-20.tess,dionysius_halicarnassensis,antiquitates_romanae,,22283
897,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.2.tess,dionysius_halicarnassensis,antiquitates_romanae,2,22625
898,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.3.tess,dionysius_halicarnassensis,antiquitates_romanae,3,26617
899,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.4.tess,dionysius_halicarnassensis,antiquitates_romanae,4,27121
900,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.5.tess,dionysius_halicarnassensis,antiquitates_romanae,5,23636
901,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.6.tess,dionysius_halicarnassensis,antiquitates_romanae,6,28399
902,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.7.tess,dionysius_halicarnassensis,antiquitates_romanae,7,24263
903,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.8.tess,dionysius_halicarnassensis,antiquitates_romanae,8,30165
904,greek,texts/dionysius_halicarnassensis.antiquitates_romanae.part.9.tess,dionysius_halicarnassensis,antiquitates_romanae,9,26092
905,greek,texts/dionysius_halicarnassensis.de_antiquis_oratoribus.tess,dionysius_halicarnassensis,de_antiquis_oratoribus,,898
906,greek,texts/dionysius_halicarnassensis.de_compositione_verborum.tess,dionysius_halicarnassensis,de_compositione_verborum,,20933
907,greek,texts/dionysius_halicarnassensis.de_demosthene.tess,dionysius_halicarnassensis,de_demosthene,,22137
908,greek,texts/dionysius_halicarnassensis.de_dinarcho.tess,dionysius_halicarnassensis,de_dinarcho,,4258
909,greek,texts/dionysius_halicarnassensis.de_isaeo.tess,dionysius_halicarnassensis,de_isaeo,,5417
910,greek,texts/dionysius_halicarnassensis.de_isocrate.tess,dionysius_halicarnassensis,de_isocrate,,6464
911,greek,texts/dionysius_halicarnassensis.de_lysia.tess,dionysius_halicarnassensis,de_lysia,,7863
912,greek,texts/dionysius_halicarnassensis.de_thucydide.tess,dionysius_halicarnassensis,de_thucydide,,17033
913,greek,texts/dionysius_halicarnassensis.de_thucydidis_idiomatibus.tess,dionysius_halicarnassensis,de_thucydidis_idiomatibus,,2697
914,greek,texts/dionysius_halicarnassensis.epistula_ad_pompeium.tess,dionysius_halicarnassensis,epistula_ad_pompeium,,4555
915,greek,texts/dionysius_halicarnassensis.libri_secundi_de_antiquis_oratoribus_reliquiae.tess,dionysius_halicarnassensis,libri_secundi_de_antiquis_oratoribus_reliquiae,,177
916,greek,texts/epictetus.discourses.tess,epictetus,discourses,,75005
917,greek,texts/epictetus.enchiridion.tess,epictetus,enchiridion,,5148
918,greek,texts/epictetus.fragments.tess,epictetus,fragments,,4034
919,greek,texts/euclid.elements.tess,euclid,elements,,153965
920,greek,texts/euripides.alcestis.tess,euripides,alcestis,,8987
921,greek,texts/euripides.andromache.tess,euripides,andromache,,9954
922,greek,texts/euripides.bacchae.tess,euripides,bacchae,,10461
923,greek,texts/euripides.cyclops.tess,euripides,cyclops,,5582
924,greek,texts/euripides.electra.tess,euripides,electra,,10456
925,greek,texts/euripides.hecuba.tess,euripides,hecuba,,9861
926,greek,texts/euripides.helen.tess,euripides,helen,,13390
927,greek,texts/euripides.heracleidae.tess,euripides,heracleidae,,8399
928,greek,texts/euripides.heracles.tess,euripides,heracles,,10818
929,greek,texts/euripides.hippolytus.tess,euripides,hippolytus,,11093
930,greek,texts/euripides.ion.tess,euripides,ion,,12663
931,greek,texts/euripides.iphigenia_aulis.tess,euripides,iphigenia_aulis,,12735
932,greek,texts/euripides.iphigenia_tauris.tess,euripides,iphigenia_tauris,,11394
933,greek,texts/euripides.medea.tess,euripides,medea,,10881
934,greek,texts/euripides.orestes.tess,euripides,orestes,,13480
935,greek,texts/euripides.phoenissae.tess,euripides,phoenissae,,13455
936,greek,texts/euripides.rhesus.tess,euripides,rhesus,,7435
937,greek,texts/euripides.suppliants.tess,euripides,suppliants,,9576
938,greek,texts/euripides.trojan_women.tess,euripides,trojan_women,,9885
939,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.1.tess,eusebius_caesarea,historia_ecclesiastica,1,10241
940,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.10.tess,eusebius_caesarea,historia_ecclesiastica,10,9732
941,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.2.tess,eusebius_caesarea,historia_ecclesiastica,2,9488
942,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.3.tess,eusebius_caesarea,historia_ecclesiastica,3,12514
943,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.4.tess,eusebius_caesarea,historia_ecclesiastica,4,10716
944,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.5.tess,eusebius_caesarea,historia_ecclesiastica,5,13586
945,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.6.tess,eusebius_caesarea,historia_ecclesiastica,6,13666
946,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.7.tess,eusebius_caesarea,historia_ecclesiastica,7,11969
947,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.8.tess,eusebius_caesarea,historia_ecclesiastica,8,8128
948,greek,texts/eusebius_caesarea.historia_ecclesiastica.part.9.tess,eusebius_caesarea,historia_ecclesiastica,9,6323
